institution,full_name,institution_order,institution_display,institution_code,consortium_ring_1,consortium_ring_2,consortium_ring_3,consortium_ring_4,consortium_ring_5,skill_code,base_skill_code,skill_name,skill_family,skill_theme,skill_type,environment,environment_code,tidal_regime,tidal_code,timescale,timescale_code,spatial_scale,spatial_code,data_modality,method_stage,family_order,skill_order,environment_order,tide_order,timescale_order,spatial_order,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,node_value,spatial_letter,family_letter,skill_letter,environment_letter,skill_name_short,short_code,legend_skill,legend_environment,legend_spatial,legend_family,skill_family_display,skill_name_display,environment_display
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,barrier island,LSAB,UQ1.BI.ME.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,barrier island,BI,meso,ME,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,3,2,1,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",barrier island,meso,event,local,1,L,S,A,B,A,LSBL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",B = barrier island,L = local,S = Scenarios & projections,S,A,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,barrier island,RSAB,UQ1.BI.ME.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,barrier island,BI,meso,ME,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,3,2,1,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",barrier island,meso,event,regional,1,R,S,A,B,A,LSBR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",B = barrier island,R = regional,S = Scenarios & projections,S,A,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,barrier island,LSAB,UQ1.BI.ME.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,barrier island,BI,meso,ME,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,3,2,4,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",barrier island,meso,decadal,local,1,L,S,A,B,A,LSBL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",B = barrier island,L = local,S = Scenarios & projections,S,A,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,barrier island,RSAB,UQ1.BI.ME.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,barrier island,BI,meso,ME,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,3,2,4,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",barrier island,meso,decadal,regional,1,R,S,A,B,A,LSBR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",B = barrier island,R = regional,S = Scenarios & projections,S,A,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,barrier island,LSAB,UQ1.BI.MA.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,barrier island,BI,macro,MA,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,3,3,1,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",barrier island,macro,event,local,1,L,S,A,B,A,LSBL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",B = barrier island,L = local,S = Scenarios & projections,S,A,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,barrier island,RSAB,UQ1.BI.MA.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,barrier island,BI,macro,MA,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,3,3,1,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",barrier island,macro,event,regional,1,R,S,A,B,A,LSBR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",B = barrier island,R = regional,S = Scenarios & projections,S,A,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,barrier island,LSAB,UQ1.BI.MA.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,barrier island,BI,macro,MA,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,3,3,4,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",barrier island,macro,decadal,local,1,L,S,A,B,A,LSBL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",B = barrier island,L = local,S = Scenarios & projections,S,A,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,barrier island,RSAB,UQ1.BI.MA.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,barrier island,BI,macro,MA,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,3,3,4,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",barrier island,macro,decadal,regional,1,R,S,A,B,A,LSBR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",B = barrier island,R = regional,S = Scenarios & projections,S,A,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,tidal inlet / sand spit / river mouth,LSAI,UQ1.IN.MI.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,micro,MI,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,4,1,1,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,micro,event,local,1,L,S,A,I,A,LSIL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,L = local,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,tidal inlet / sand spit / river mouth,RSAI,UQ1.IN.MI.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,micro,MI,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,4,1,1,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,micro,event,regional,1,R,S,A,I,A,LSIR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,tidal inlet / sand spit / river mouth,LSAI,UQ1.IN.MI.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,micro,MI,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,4,1,4,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,micro,decadal,local,1,L,S,A,I,A,LSIL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,L = local,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,tidal inlet / sand spit / river mouth,RSAI,UQ1.IN.MI.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,micro,MI,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,4,1,4,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,micro,decadal,regional,1,R,S,A,I,A,LSIR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,tidal inlet / sand spit / river mouth,LSAI,UQ1.IN.ME.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,meso,ME,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,4,2,1,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,meso,event,local,1,L,S,A,I,A,LSIL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,L = local,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,tidal inlet / sand spit / river mouth,RSAI,UQ1.IN.ME.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,meso,ME,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,4,2,1,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,meso,event,regional,1,R,S,A,I,A,LSIR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,tidal inlet / sand spit / river mouth,LSAI,UQ1.IN.ME.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,meso,ME,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,4,2,4,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,meso,decadal,local,1,L,S,A,I,A,LSIL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,L = local,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,tidal inlet / sand spit / river mouth,RSAI,UQ1.IN.ME.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,meso,ME,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,4,2,4,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,meso,decadal,regional,1,R,S,A,I,A,LSIR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,tidal inlet / sand spit / river mouth,LSAI,UQ1.IN.MA.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,macro,MA,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,4,3,1,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,macro,event,local,1,L,S,A,I,A,LSIL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,L = local,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,tidal inlet / sand spit / river mouth,RSAI,UQ1.IN.MA.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,macro,MA,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,4,3,1,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,macro,event,regional,1,R,S,A,I,A,LSIR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,tidal inlet / sand spit / river mouth,LSAI,UQ1.IN.MA.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,macro,MA,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,4,3,4,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,macro,decadal,local,1,L,S,A,I,A,LSIL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,L = local,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,tidal inlet / sand spit / river mouth,RSAI,UQ1.IN.MA.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,macro,MA,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,4,3,4,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,macro,decadal,regional,1,R,S,A,I,A,LSIR,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,S = Scenarios & projections,S,A,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,estuary / lagoon,LSAE,UQ1.EL.MI.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,micro,MI,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,5,1,1,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,micro,event,local,1,L,S,A,E,A,LSEL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,L = local,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,estuary / lagoon,RSAE,UQ1.EL.MI.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,micro,MI,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,5,1,1,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,micro,event,regional,1,R,S,A,E,A,LSER,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,estuary / lagoon,LSAE,UQ1.EL.MI.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,micro,MI,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,5,1,4,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,micro,decadal,local,1,L,S,A,E,A,LSEL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,L = local,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,estuary / lagoon,RSAE,UQ1.EL.MI.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,micro,MI,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,5,1,4,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,micro,decadal,regional,1,R,S,A,E,A,LSER,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,estuary / lagoon,LSAE,UQ1.EL.ME.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,meso,ME,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,5,2,1,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,meso,event,local,1,L,S,A,E,A,LSEL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,L = local,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,estuary / lagoon,RSAE,UQ1.EL.ME.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,meso,ME,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,5,2,1,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,meso,event,regional,1,R,S,A,E,A,LSER,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,estuary / lagoon,LSAE,UQ1.EL.ME.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,meso,ME,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,5,2,4,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,meso,decadal,local,1,L,S,A,E,A,LSEL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,L = local,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,estuary / lagoon,RSAE,UQ1.EL.ME.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,meso,ME,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,5,2,4,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,meso,decadal,regional,1,R,S,A,E,A,LSER,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,estuary / lagoon,LSAE,UQ1.EL.MA.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,macro,MA,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,5,3,1,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,macro,event,local,1,L,S,A,E,A,LSEL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,L = local,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,estuary / lagoon,RSAE,UQ1.EL.MA.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,macro,MA,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,5,3,1,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,macro,event,regional,1,R,S,A,E,A,LSER,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Scenarios & projections,estuary / lagoon,LSAE,UQ1.EL.MA.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,macro,MA,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,5,3,4,1,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,macro,decadal,local,1,L,S,A,E,A,LSEL,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,L = local,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,estuary / lagoon,RSAE,UQ1.EL.MA.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Scenarios & projections,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,macro,MA,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,5,3,4,3,Scenarios & projections,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,macro,decadal,regional,1,R,S,A,E,A,LSER,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,S = Scenarios & projections,S,A,E
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Scenarios & projections,sandy beach,SSFS,SCN1.SB.MI.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,sandy beach,SB,micro,MI,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,1,1,4,2,Scenarios & projections,Sea-level rise and climate scenario stress-testing,sandy beach,micro,decadal,subregion,1,S,S,F,S,F,LSSS,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,S = subregion,S = Scenarios & projections,S,F,S
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,sandy beach,RSFS,SCN1.SB.MI.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,sandy beach,SB,micro,MI,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,1,1,4,3,Scenarios & projections,Sea-level rise and climate scenario stress-testing,sandy beach,micro,decadal,regional,1,R,S,F,S,F,LSSR,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,R = regional,S = Scenarios & projections,S,F,S
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Scenarios & projections,sandy beach,SSFS,SCN1.SB.ME.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,sandy beach,SB,meso,ME,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,1,2,4,2,Scenarios & projections,Sea-level rise and climate scenario stress-testing,sandy beach,meso,decadal,subregion,1,S,S,F,S,F,LSSS,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,S = subregion,S = Scenarios & projections,S,F,S
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,sandy beach,RSFS,SCN1.SB.ME.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,sandy beach,SB,meso,ME,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,1,2,4,3,Scenarios & projections,Sea-level rise and climate scenario stress-testing,sandy beach,meso,decadal,regional,1,R,S,F,S,F,LSSR,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,R = regional,S = Scenarios & projections,S,F,S
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Scenarios & projections,sandy beach,SSFS,SCN1.SB.MA.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,sandy beach,SB,macro,MA,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,1,3,4,2,Scenarios & projections,Sea-level rise and climate scenario stress-testing,sandy beach,macro,decadal,subregion,1,S,S,F,S,F,LSSS,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,S = subregion,S = Scenarios & projections,S,F,S
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,sandy beach,RSFS,SCN1.SB.MA.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,sandy beach,SB,macro,MA,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,1,3,4,3,Scenarios & projections,Sea-level rise and climate scenario stress-testing,sandy beach,macro,decadal,regional,1,R,S,F,S,F,LSSR,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,R = regional,S = Scenarios & projections,S,F,S
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Scenarios & projections,barrier island,SSFB,SCN1.BI.MI.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,barrier island,BI,micro,MI,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,3,1,4,2,Scenarios & projections,Sea-level rise and climate scenario stress-testing,barrier island,micro,decadal,subregion,1,S,S,F,B,F,LSBS,F = Sea-level rise and climate scenario stress-testing,B = barrier island,S = subregion,S = Scenarios & projections,S,F,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,barrier island,RSFB,SCN1.BI.MI.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,barrier island,BI,micro,MI,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,3,1,4,3,Scenarios & projections,Sea-level rise and climate scenario stress-testing,barrier island,micro,decadal,regional,1,R,S,F,B,F,LSBR,F = Sea-level rise and climate scenario stress-testing,B = barrier island,R = regional,S = Scenarios & projections,S,F,B
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Scenarios & projections,barrier island,SSFB,SCN1.BI.ME.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,barrier island,BI,meso,ME,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,3,2,4,2,Scenarios & projections,Sea-level rise and climate scenario stress-testing,barrier island,meso,decadal,subregion,1,S,S,F,B,F,LSBS,F = Sea-level rise and climate scenario stress-testing,B = barrier island,S = subregion,S = Scenarios & projections,S,F,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,barrier island,RSFB,SCN1.BI.ME.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,barrier island,BI,meso,ME,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,3,2,4,3,Scenarios & projections,Sea-level rise and climate scenario stress-testing,barrier island,meso,decadal,regional,1,R,S,F,B,F,LSBR,F = Sea-level rise and climate scenario stress-testing,B = barrier island,R = regional,S = Scenarios & projections,S,F,B
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Scenarios & projections,barrier island,SSFB,SCN1.BI.MA.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,barrier island,BI,macro,MA,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,3,3,4,2,Scenarios & projections,Sea-level rise and climate scenario stress-testing,barrier island,macro,decadal,subregion,1,S,S,F,B,F,LSBS,F = Sea-level rise and climate scenario stress-testing,B = barrier island,S = subregion,S = Scenarios & projections,S,F,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Scenarios & projections,barrier island,RSFB,SCN1.BI.MA.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Scenarios & projections,Scenario analysis,cross-cutting,barrier island,BI,macro,MA,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,3,3,4,3,Scenarios & projections,Sea-level rise and climate scenario stress-testing,barrier island,macro,decadal,regional,1,R,S,F,B,F,LSBR,F = Sea-level rise and climate scenario stress-testing,B = barrier island,R = regional,S = Scenarios & projections,S,F,B
